job_id,title,company,city,location,work_mode,applications,posted_before,skills,url
4282021260,Bartender till Smådalarö Gård Hotell & Spa,Sabis AB,Haninge kommun,"Haninge kommun, Stockholm County, Sweden",On-site,0.0,1 day ago,"Operations Management, Cocktails, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4282021260&keywords=&location=Sweden&start=475
4279899751,Löneadministratör,Driven Ekonomi i Stockholm AB,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,7.0,15 hours ago,"Payroll Management, Accounting, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279899751&keywords=&location=Sweden&start=475
4253173934,QA Specialist - Malmö,Nordberg Medical,Malmo,"Malmo, Skåne County, Sweden",On-site,100.0,Reposted 1 week ago,"Quality system, Quality assurance, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4253173934&keywords=&location=Sweden&start=475
4262165662,First Line Support Agent,Arrive,Kista,"Kista, Stockholm County, Sweden",On-site,66.0,Reposted 1 week ago,"Problem Solving, Communication, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4262165662&keywords=&location=Sweden&start=475
4271065021,Facilities Coordinator,CBRE Sweden,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,15.0,2 weeks ago,"Purchase Order, On-site Inspection, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271065021&keywords=&location=Sweden&start=475
4271709702,MAX Hemlingby söker driftledare,MAX Burgers,Gävle,"Gävle, Gävleborg County, Sweden",,1.0,1 week ago,"Analytical Skills, Team Leadership, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271709702&keywords=&location=Sweden&start=475
4278962727,Nu söker vi fler kockar till Jacy&#39;z Hotel!,ESS Group,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,0.0,1 week ago,"Operations Management, AV, +5 more",https://www.linkedin.com/jobs/search/?currentJobId=4278962727&keywords=&location=Sweden&start=475
4264492854,"Fakultetshandläggare till fakulteten för naturvetenskap, teknik och medier",Mid Sweden University,Östersund,"Östersund, Jämtland County, Sweden",,4.0,3 weeks ago,"Swedish, Cooperation, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4264492854&keywords=&location=Sweden&start=475
4281147003,Förskollärare till Höstvädersgatan 51-57,Göteborgs kommun,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,0.0,3 days ago,"Analytical Skills, Training, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281147003&keywords=&location=Sweden&start=475
4274106322,"Sr. Manager, Government Affairs - Sweden",Spotify,Stockholm,"Stockholm, Stockholm County, Sweden",,100.0,2 weeks ago,"Government Affairs, Legislative Relations, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4274106322&keywords=&location=Sweden&start=475
4282190090,Turkish Speaker for AI Training (Yapay Zekâ Eğitimi için Türkçe Konuşmacı) [Remote],Babel Audio,European Union,European Union,Remote,25.0,14 hours ago,"Broadcasting, Artificial Intelligence, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4282190090&keywords=&location=Sweden&start=475
4261915469,Säkerhetskontrollant,DGM Sverige AB,Märsta,"Märsta, Stockholm County, Sweden",On-site,31.0,4 weeks ago,"Health and Safety, Environmental Health Bureau, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4261915469&keywords=&location=Sweden&start=475
4272888430,First Officer Falcon 7X,Global Jet,European Union,European Union,Remote,45.0,1 week ago,"Aviation, Jets, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4272888430&keywords=&location=Sweden&start=500
4280912598,Grundmall PTJ AB,Internetmedicin,Gävle,"Gävle, Gävleborg County, Sweden",On-site,0.0,3 days ago,AV,https://www.linkedin.com/jobs/search/?currentJobId=4280912598&keywords=&location=Sweden&start=500
4198560792,French Customer Support Specialist for Dyson - Relocation Package to Greece,TP,European Union,European Union,Remote,100.0,Reposted 1 week ago,"Sales, Problem Solving, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4198560792&keywords=&location=Sweden&start=500
4278848511,Client Relationship Manager,Designity,European Economic Area,European Economic Area,Remote,100.0,2 days ago,"Upsell, Business Relationship Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278848511&keywords=&location=Sweden&start=500
4198568843,Italian Customer Support Specialist for Dyson - Relocation Package to Greece,TP,European Union,European Union,Remote,100.0,Reposted 1 week ago,"Sales, Problem Solving, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4198568843&keywords=&location=Sweden&start=500
4273099831,Business Development Executive,MatraVolt,Sweden,Sweden,Remote,100.0,1 week ago,"Customer Acquisition, Sales, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273099831&keywords=&location=Sweden&start=500
4277519443,Global Public Affairs Director,Adisseo,European Union,European Union,Remote,67.0,1 week ago,"lobbying, animal nutrition, +6 more",https://www.linkedin.com/jobs/search/?currentJobId=4277519443&keywords=&location=Sweden&start=500
4271802458,Lead Technical Release Manager,YunoJuno,EMEA,EMEA,Remote,100.0,2 weeks ago,"Microsoft CRM, Microsoft SQL Server, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271802458&keywords=&location=Sweden&start=500
4282024036,Student Assistant,Internationella Engelska Skolan i Sverige AB,Södertälje,"Södertälje, Stockholm County, Sweden",On-site,0.0,1 day ago,"Analytical Skills, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4282024036&keywords=&location=Sweden&start=500
4282019581,"Allakando läxhjälp Kalmar, läxhjälp 1 lektion/vecka, Generellt studiestöd",Allakando,Kalmar,"Kalmar, Kalmar County, Sweden",Remote,0.0,1 day ago,"Operations Management, Open Source Software",https://www.linkedin.com/jobs/search/?currentJobId=4282019581&keywords=&location=Sweden&start=500
4282021257,Arbetsledare,Scandinavian Service Partner,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,0.0,1 day ago,"English, Insurance, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4282021257&keywords=&location=Sweden&start=500
4282018769,"Allakando läxhjälp Lund, privatlärare 1-2 lektioner/vecka, Tyska",Allakando,Lund,"Lund, Skåne County, Sweden",Remote,0.0,1 day ago,"瑞典语, Pick Operating System, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4282018769&keywords=&location=Sweden&start=500
4282023092,Hundförare Natt till Securitas Vidsel,Securitas AB,Älvsbyns kommun,"Älvsbyns kommun, Norrbotten County, Sweden",On-site,0.0,1 day ago,"Operations Management, AV, +3 more",https://www.linkedin.com/jobs/search/?currentJobId=4282023092&keywords=&location=Sweden&start=500
4280008695,Distriktssjuksköterska till ASiH Täby,Forenede Care AB,Täby,"Täby, Stockholm County, Sweden",On-site,0.0,5 days ago,"Operations Management, AV, +3 more",https://www.linkedin.com/jobs/search/?currentJobId=4280008695&keywords=&location=Sweden&start=500
4265926319,Utredare,Swedish Transport Agency,Kista,"Kista, Stockholm County, Sweden",,100.0,3 weeks ago,"Investigation, Law Enforcement, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4265926319&keywords=&location=Sweden&start=525
4273387061,Internal Communications Specialist,Sandvik,Stockholm,"Stockholm, Stockholm County, Sweden",Remote,100.0,1 week ago,"Internal Communication, Editing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273387061&keywords=&location=Sweden&start=525
4236158954,Clinical Trial Assistant,IQVIA,Solna,"Solna, Stockholm County, Sweden",On-site,100.0,Reposted 3 weeks ago,"Clinical Research, Oral Communication, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4236158954&keywords=&location=Sweden&start=525
4281537155,Starta din karriär här hos oss idag inom sälj!,Brilliant Values Global AB,Uppsala,"Uppsala, Uppsala County, Sweden",On-site,0.0,2 days ago,"Roof, Sales, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281537155&keywords=&location=Sweden&start=525
4269638347,Byggnadsantikvarie,Länsstyrelsen Gävleborg,Gävle,"Gävle, Gävleborg County, Sweden",,4.0,2 weeks ago,"Operations Management, AV, +3 more",https://www.linkedin.com/jobs/search/?currentJobId=4269638347&keywords=&location=Sweden&start=525
4257896855,Junior civilingenjör till industriell produktion,AFRY,Stockholm,"Stockholm, Stockholm County, Sweden",,100.0,Reposted 3 weeks ago,"Civil Engineering Design, Civil Engineering, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4257896855&keywords=&location=Sweden&start=525
4278643566,Distributör - Svensktalande,Premo,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,3.0,1 week ago,"Operations Management, Negotiation, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278643566&keywords=&location=Sweden&start=525
4265970059,Quality Assurance Release Officer,Thermo Fisher Scientific,Uppsala,"Uppsala, Uppsala County, Sweden",On-site,100.0,Reposted 2 days ago,"Analytical Skills, English, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4265970059&keywords=&location=Sweden&start=525
4280370965,Reseproducent,Rolfs Flyg & Buss,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,20.0,3 days ago,"Swedish, Optimising, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280370965&keywords=&location=Sweden&start=525
4277146490,Operativ ledare / arbetsledare inom städ till SJ,SJ AB,Malmo,"Malmo, Skåne County, Sweden",On-site,1.0,1 week ago,"Analytical Skills, Regulatory Compliance, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277146490&keywords=&location=Sweden&start=525
4281908521,Lokalvårdare,ISS Sweden,Malmo,"Malmo, Skåne County, Sweden",On-site,1.0,1 day ago,"Water Management, Counter Work, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281908521&keywords=&location=Sweden&start=525
4279352952,"Brevbärare Malmö, Extrajobb",PostNord Sverige,Malmo,"Malmo, Skåne County, Sweden",On-site,31.0,5 days ago,"sort, Swedish, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279352952&keywords=&location=Sweden&start=550
4267319460,Arbetsledare Bana till Jönköping,Infranord AB,Jönköping,"Jönköping, Jönköping County, Sweden",On-site,23.0,3 weeks ago,,https://www.linkedin.com/jobs/search/?currentJobId=4267319460&keywords=&location=Sweden&start=550
4281359061,PRAO PÅ DRAMATEN HÖSTEN 2025,Kungliga Dramatiska Teatern,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,0.0,1 day ago,"Operations Management, Open Source Software, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4281359061&keywords=&location=Sweden&start=550
4270828710,Math Teacher,Uppsala International School,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",,38.0,1 week ago,"Advanced Mathematics, Teaching, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270828710&keywords=&location=Sweden&start=550
4271012611,Regulatory and Start Up Specialist,IQVIA,Stockholm,"Stockholm, Stockholm County, Sweden",Remote,85.0,Reposted 2 weeks ago,"Standard operating procedures, regulatory requirements, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271012611&keywords=&location=Sweden&start=550
4270053461,Enhetschef till enheten för stöd och planering i Centrum.,"Äldre samt vård- och omsorgsförvaltningen, Göteborgs Stad",Gothenburg,"Gothenburg, Västra Götaland County, Sweden",,9.0,2 weeks ago,"Economics, Human Resources (HR), +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270053461&keywords=&location=Sweden&start=550
4280011331,Timvikarie till förskola och skola,Sverigefinska skolan i Stockholm,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,2.0,5 days ago,"Preschool, Early Childhood Development, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280011331&keywords=&location=Sweden&start=550
4273543388,Städare hemstäd City Stockholm,HomeMaid AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,3.0,1 week ago,"Housekeeping, Counter Work, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273543388&keywords=&location=Sweden&start=550
4273542448,"Allakando läxhjälp Lindome, Generellt studiestöd",Allakando,Mölndal,"Mölndal, Västra Götaland County, Sweden",Remote,0.0,1 week ago,"Open Source Software, Operations Management",https://www.linkedin.com/jobs/search/?currentJobId=4273542448&keywords=&location=Sweden&start=550
4264602228,Timvikarier till LSS-verksamhet,Internetmedicin,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,3.0,1 month ago,"AV, LSS",https://www.linkedin.com/jobs/search/?currentJobId=4264602228&keywords=&location=Sweden&start=550
4274040581,Barnvakt Nanny Limhamn 1-2em/v - Kollektivavtal,2007 NANNYNU AB,Malmo,"Malmo, Skåne County, Sweden",On-site,1.0,1 week ago,"Temporary infant care, child care, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4274040581&keywords=&location=Sweden&start=550
4280420865,Gym Staff - 20 timer/uge,PureGym DK,Danmark,"Danmark, Uppsala County, Sweden",On-site,1.0,3 days ago,"Analytical skills, problem solving, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280420865&keywords=&location=Sweden&start=550
4278239259,Customer Service Representative,SEOM Sollentuna Energi & Miljö,Sollentuna,"Sollentuna, Stockholm County, Sweden",On-site,86.0,3 days ago,"Energy Industry, Customer Experience, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4278239259&keywords=&location=Sweden&start=550
4268669896,Equity Research – Nordic Small & Midcap,Jefferies,Stockholm,"Stockholm, Stockholm County, Sweden",,100.0,Reposted 17 hours ago,"Analytical Skills, Demos, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268669896&keywords=&location=Sweden&start=550
4280012259,Café- & restaurangmedarbetare,BRANÄS FRITIDSCENTER AB,Torsby,"Torsby, Värmland County, Sweden",On-site,0.0,5 days ago,"Food Pretreatment, Food Safety, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280012259&keywords=&location=Sweden&start=550
4266988368,Eventpersonal,EventX,Katrineholms kommun,"Katrineholms kommun, Södermanland County, Sweden",On-site,13.0,3 weeks ago,"AV, open source software",https://www.linkedin.com/jobs/search/?currentJobId=4266988368&keywords=&location=Sweden&start=550
4281614759,"Butiksmedarbetare (extrajobb), Snabbgross Club Enebyängen",Snabbgross,Danderyd,"Danderyd, Stockholm County, Sweden",On-site,3.0,1 day ago,"Sales, Training, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281614759&keywords=&location=Sweden&start=575
4278964410,Dansk- och norsktalande reserådgivare till Ving,Ving Sverige,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,2.0,1 week ago,"Travel Agency, Tourism, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278964410&keywords=&location=Sweden&start=575
4260148644,Polish Linguistic QA Specialist,Revpanda Group,European Union,European Union,Remote,100.0,Reposted 1 week ago,"Localization, Content Editing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4260148644&keywords=&location=Sweden&start=575
4263077221,Flygansvarig,Eventity,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",Hybrid,28.0,4 weeks ago,"General Electric, Amadeus, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4263077221&keywords=&location=Sweden&start=575
4271316441,Data Analyst,Vattenfall,Solna,"Solna, Stockholm County, Sweden",On-site,100.0,2 weeks ago,"Analytical Skills, Data Analysis, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271316441&keywords=&location=Sweden&start=600
4265139555,Lokalvårdare till Karolinska Universitetssjukhuset,ISS Sweden,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,29.0,4 weeks ago,"Housekeeping, Swedish, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4265139555&keywords=&location=Sweden&start=600
4279489495,Jobba extra på Tunadals sågverk,SCA,Sundsvall Municipality,"Sundsvall Municipality, Västernorrland County, Sweden",On-site,1.0,1 day ago,"Operations Management, Human Resources (HR), +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279489495&keywords=&location=Sweden&start=600
4256176277,Online ESL Teacher - Freelance Worldwide Center,EF Teach Online,European Union,European Union,Remote,100.0,Reposted 20 hours ago,"Teaching, Second Language (English) Teaching, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4256176277&keywords=&location=Sweden&start=600
4279476089,Social Media & Content Specialist,Kiri Media (Camic Beauty),Stockholm,"Stockholm, Stockholm County, Sweden",On-site,31.0,1 day ago,"FOTA, telling stories, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279476089&keywords=&location=Sweden&start=600
4277101246,Timvikarier inom äldreomsorg och funktionsstöd,Mariestads kommun,Mariestad,"Mariestad, Västra Götaland County, Sweden",On-site,1.0,1 week ago,,https://www.linkedin.com/jobs/search/?currentJobId=4277101246&keywords=&location=Sweden&start=600
4265844182,Städare ambassadör och väldigt mycket mer,Billebro och Logistik & Distribution i Norden AB - hur blir det ännu bättre än så här? billebro.se,Ljusdal,"Ljusdal, Gävleborg County, Sweden",On-site,0.0,4 weeks ago,"Housekeeping, Playability, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4265844182&keywords=&location=Sweden&start=600
4280097724,Hovmästare &amp; bartender till Pinchos Trelleborg,Pinchos,Trelleborg,"Trelleborg, Skåne County, Sweden",On-site,3.0,3 days ago,"Hotel Management, Food and Beverage, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280097724&keywords=&location=Sweden&start=600
4271540252,Vi söker personliga assistenter till två aktiva syskon i Luleå - extrajobb!,God Assistans i Mitt AB,Luleå,"Luleå, Norrbotten County, Sweden",On-site,0.0,2 weeks ago,"Urdu, AV, +5 more",https://www.linkedin.com/jobs/search/?currentJobId=4271540252&keywords=&location=Sweden&start=600
4257916138,IT Support Technician (1st & 2nd Line Support),Consilium Safety Group,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,100.0,Reposted 3 weeks ago,"Office 365 Programs, Troubleshooting, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4257916138&keywords=&location=Sweden&start=600
4271067072,Facilities Coordinator,CBRE,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,41.0,2 weeks ago,"Purchase Order, On-site Inspection, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271067072&keywords=&location=Sweden&start=600
4279490701,Skådespelare till Jul på Liseberg 2025.,Liseberg,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",,0.0,1 day ago,"Microsoft Excel, TV, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279490701&keywords=&location=Sweden&start=600
4270671970,Lönekonsult till Malmö,Azets,Malmo,"Malmo, Skåne County, Sweden",Hybrid,36.0,2 weeks ago,"Payroll, Payroll Tax, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270671970&keywords=&location=Sweden&start=600
4273005836,Digital SoMe och Content Specialist till Watma Education,Watma Education,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,40.0,1 week ago,"Digital Media, Digital Marketing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273005836&keywords=&location=Sweden&start=600
4262581849,"Enhetschefer till lokalvården, avdelning Service.","Äldre samt vård- och omsorgsförvaltningen, Göteborgs Stad",Gothenburg,"Gothenburg, Västra Götaland County, Sweden",,11.0,Reposted 3 weeks ago,"Customer Satisfaction, Troubleshooting, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4262581849&keywords=&location=Sweden&start=625
4263236324,Group Chief Financial Officer,Ovako Group,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,100.0,Reposted 4 days ago,"Managed Finance, Accounting, +7 more",https://www.linkedin.com/jobs/search/?currentJobId=4263236324&keywords=&location=Sweden&start=625
4270941012,Barnvakt Nanny Sollentuna 3-4 em/v - kollektivavtal,2007 NANNYNU AB,Upplands Väsby och Sollentuna,"Upplands Väsby och Sollentuna, Stockholm County, Sweden",On-site,1.0,2 weeks ago,"Commercial, Molding, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270941012&keywords=&location=Sweden&start=625
4281144359,43945 Tysktalande nanny sökes till familj på Östermalm,VIVBON AB,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,0.0,3 days ago,"English, Communication, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281144359&keywords=&location=Sweden&start=625
4281534633,Vi söker en skolkurator,Gluntens Montessoriskola,Uppsala,"Uppsala, Uppsala County, Sweden",On-site,0.0,2 days ago,"Swedish, Special Education, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281534633&keywords=&location=Sweden&start=625
4268938112,Communications Manager (Europe Regional Office),International Vaccine Institute (IVI),Stockholm,"Stockholm, Stockholm County, Sweden",On-site,100.0,2 weeks ago,"Strategic Communication, English writing, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4268938112&keywords=&location=Sweden&start=625
4269922283,Studie- och yrkesvägledare,Academedia,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,7.0,2 weeks ago,"Student Consultation, Career Consultation, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4269922283&keywords=&location=Sweden&start=625
4280804061,Massör,Mihai`s Friskvård & Kiropraktik AB,Malmo,"Malmo, Skåne County, Sweden",On-site,9.0,2 days ago,"Health massage, Swedish, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280804061&keywords=&location=Sweden&start=625
4275595340,Teamchef till Avarn Arlanda,Avarn Security Sverige,Sigtuna,"Sigtuna, Stockholm County, Sweden",On-site,39.0,2 weeks ago,"Leadership, Team Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4275595340&keywords=&location=Sweden&start=625
4280819122,JENSEN Komvux i Stockholm söker vikarier inom nätverksteknik/programmering,JENSEN education,Stockholm,"Stockholm, Stockholm County, Sweden",On-site,1.0,2 days ago,"Operations Management, AV, +3 more",https://www.linkedin.com/jobs/search/?currentJobId=4280819122&keywords=&location=Sweden&start=625
4247416913,TRAFFIC AGENT,SAS - Scandinavian Airlines,Stockholm County,"Stockholm County, Sweden",On-site,100.0,Reposted 19 hours ago,"English, Material Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4247416913&keywords=&location=Sweden&start=650
4277525450,Customer Support,Foundever,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,25.0,1 week ago,"English, Operations Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4277525450&keywords=&location=Sweden&start=650
4270281477,Analytical Research Technician,SmartCella Holding AB,Tullinge,"Tullinge, Stockholm County, Sweden",On-site,100.0,2 weeks ago,"Analytical Skills, Cell Culture, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270281477&keywords=&location=Sweden&start=650
4266084745,"Kundtjänsthandläggare/Provförrättare Kalmar, vikariat",Trafikverket,Kalmar,"Kalmar, Kalmar County, Sweden",,53.0,Reposted 4 days ago,"Career Tutoring, Coaching, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4266084745&keywords=&location=Sweden&start=650
4281819835,Senior Medical Writer,Confidential,European Union,European Union,Remote,10.0,15 hours ago,"Clinical Research, Registration Application Submission, +6 more",https://www.linkedin.com/jobs/search/?currentJobId=4281819835&keywords=&location=Sweden&start=650
4278621487,Category Analyst – Bakery and Meals,Mondelēz International,Upplands Väsby,"Upplands Väsby, Stockholm County, Sweden",,41.0,1 week ago,"Analytical Skills, Customer Insights, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4278621487&keywords=&location=Sweden&start=650
4267410958,Arbetsmarknadskonsulent,Falköpings kommun,Falköping,"Falköping, Västra Götaland County, Sweden",,5.0,3 weeks ago,"AV, open source software, +5 more",https://www.linkedin.com/jobs/search/?currentJobId=4267410958&keywords=&location=Sweden&start=650
4271613146,Work & Travel in Portugal (Fully Remote Job with Accomodation Support)!,Oceanic View Solutions,Kiruna,"Kiruna, Norrbotten County, Sweden",Remote,3.0,2 weeks ago,"Pay attention to details, keep it confidential, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4271613146&keywords=&location=Sweden&start=650
4276231106,"Allakando läxhjälp Borås, privatlärare 1 lektion/vecka, Engelska",Allakando,Borås,"Borås, Västra Götaland County, Sweden",Remote,0.0,1 week ago,"家教, ESL, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4276231106&keywords=&location=Sweden&start=650
4263044807,Arbetsledare till växande anläggningsverksamhet,PARK i Syd,Bjuv,"Bjuv, Skåne County, Sweden",On-site,71.0,4 weeks ago,"Supervisory Skills, Team Leadership, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4263044807&keywords=&location=Sweden&start=650
4252365614,Production Supervisor,Hitachi Energy,Figeholm,"Figeholm, Kalmar County, Sweden",On-site,38.0,Reposted 1 week ago,"Production Planning, Supervisory Skills, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4252365614&keywords=&location=Sweden&start=650
4279870565,HealthTech Co-Founder / CPO (100 % remote) (m/f/d),EWOR,Stockholm,"Stockholm, Stockholm County, Sweden",Hybrid,2.0,22 hours ago,"English, Sales, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4279870565&keywords=&location=Sweden&start=650
4280306504,Business & Corporate Communication Manager till Vattenfall Eldistribution,Vattenfall,Solna,"Solna, Stockholm County, Sweden",On-site,65.0,3 days ago,"Corporate Communications, PR, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280306504&keywords=&location=Sweden&start=650
4281147019,Extrapersonal till Myrornas produktion i Göteborg,Frälsningsarmén,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,0.0,3 days ago,"预算, AV, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4281147019&keywords=&location=Sweden&start=650
4273543389,Städare hemstäd på Värmdö,HomeMaid AB,Värmdö kommun,"Värmdö kommun, Stockholm County, Sweden",On-site,2.0,1 week ago,"Housekeeping, Counter Work, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4273543389&keywords=&location=Sweden&start=650
4281147039,Förskollärare och/eller lärare i fritidshem,Sundsvalls kommun,Sundsvall Municipality,"Sundsvall Municipality, Västernorrland County, Sweden",On-site,0.0,3 days ago,"Cooperation, Preschool, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4281147039&keywords=&location=Sweden&start=650
4258740574,Spontanansökan,Wint,Gothenburg,"Gothenburg, Västra Götaland County, Sweden",On-site,100.0,Reposted 3 weeks ago,"Open Source Software, AV, +1 more",https://www.linkedin.com/jobs/search/?currentJobId=4258740574&keywords=&location=Sweden&start=650
4282018742,Elevassistenter till Åsbackaskolan,Specialpedagogiska skolmyndigheten,Örebro,"Örebro, Örebro County, Sweden",On-site,0.0,1 day ago,"Operations Management, AV, +3 more",https://www.linkedin.com/jobs/search/?currentJobId=4282018742&keywords=&location=Sweden&start=650
4280740597,Barnvakt Nanny Sollentuna 1-2em/v - Kollektivavtal,2007 NANNYNU AB,Upplands Väsby och Sollentuna,"Upplands Väsby och Sollentuna, Stockholm County, Sweden",On-site,1.0,4 days ago,"Commercial, Molding, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280740597&keywords=&location=Sweden&start=650
4280007994,Luleå domkyrkoförsamling söker kommunikatör,Luleå domkyrkoförsamling,Luleå,"Luleå, Norrbotten County, Sweden",On-site,0.0,5 days ago,"Writing, Operations Management, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4280007994&keywords=&location=Sweden&start=650
4270695261,Facilities Coordinator,CBRE Global Workplace Solutions (GWS),Stockholm,"Stockholm, Stockholm County, Sweden",On-site,78.0,2 weeks ago,"Purchase Orders, Key Performance Indicators, +8 more",https://www.linkedin.com/jobs/search/?currentJobId=4270695261&keywords=&location=Sweden&start=650
4281533707,Elevresurs till Vallens skola,Sundsvalls kommun,Sundsvall Municipality,"Sundsvall Municipality, Västernorrland County, Sweden",On-site,0.0,2 days ago,"Operations Management, AV, +4 more",https://www.linkedin.com/jobs/search/?currentJobId=4281533707&keywords=&location=Sweden&start=675
